method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible,sooa_id,seed_view_id,selected_inspection_action,sooa_visible_target_count,sooa_delta_v,sooa_min_clearance,sooa_peak_input,sooa_passive_margin,sooa_passive_safe,adp_estimated_cost_to_go,adp_safe_action_count,adp_shield_rejections
set_cover_cw_tour,0,cand_0000,-33.54224661460412,-30.38154565087348,10.206137039557655,13,0.07222222222222222,68.71235130690779,0.46274584919682243,23.57255662976256,8.294437592635742,3.806728012658546,1253.5953752130954,2709.0364557325206,True,0,cand_0000,SOOA,13,0.46274584919682243,23.57255662976256,0.010146042748102822,20.245059002348476,True,,,
set_cover_cw_tour,1,cand_0027,0.584410031429691,-31.24581462769256,0.8230480412836024,5,0.1,18.784195550726807,1.1856693284332556,17.922450924823156,21.254524566589744,9.75416106415243,482.1520673896521,406.6496921420479,True,1,cand_0027,SOOA,10,1.1856693284332556,17.922450924823156,0.02580324040697567,17.922450924823156,True,,,
set_cover_cw_tour,2,cand_0263,4.979320015981793,-30.101111456751134,-36.64389412442733,3,0.11666666666666667,7.107480980570748,1.2570162107052885,18.199738090100407,22.655604216373828,10.363089812473731,289.29124043379124,230.14121693106512,True,2,cand_0263,SOOA,3,1.2570162107052885,18.199738090100407,0.02733951674543309,18.199428178496845,True,,,
set_cover_cw_tour,3,cand_0181,5.065151452973264,5.899295876977585,-50.095757612033914,20,0.22777777777777777,101.36247658335061,1.28351890028963,33.986656223835325,23.07279463300995,10.57069753538994,1928.6082695586083,1502.5943670353527,True,3,cand_0181,SOOA,20,1.28351890028963,33.986656223835325,0.027871794276626158,33.38709226502294,True,,,
set_cover_cw_tour,4,cand_0334,5.8899579990705435,17.100434236679217,-41.0055803164055,2,0.2388888888888889,7.446824749147099,0.48235469900827566,33.82077865530579,8.674337829654544,3.973154304379196,192.86082695586083,399.8319646359493,True,4,cand_0334,SOOA,17,0.48235469900827566,33.82077865530579,0.010506294807578875,30.189980143366625,True,,,
set_cover_cw_tour,5,cand_0344,-2.149501039681054,34.3330217735885,-33.93897713792997,4,0.2611111111111111,17.075158043070807,0.6778144146086913,33.808787928554395,12.179032603583249,5.58129794168844,385.72165391172166,569.0667616362252,True,5,cand_0344,SOOA,13,0.6778144146086913,33.808787928554395,0.014723063052028215,33.53537003010696,True,,,
set_cover_cw_tour,6,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,24,0.39444444444444443,127.82182480529619,0.7252010845557268,37.987314096870094,13.053520949071247,5.975639193611459,2314.32992347033,3191.294073819727,True,6,cand_0212,SOOA,24,0.7252010845557268,37.987314096870094,0.0157867502690159,37.987314096870094,True,,,
set_cover_cw_tour,7,cand_0232,19.321627589464185,46.614732189067794,-39.75387179714283,10,0.45,48.46838982706455,0.9341566816794492,51.73726632991861,16.75269500886606,7.686268509993136,964.3041347793041,1032.2723732443417,True,7,cand_0232,SOOA,22,0.9341566816794492,51.73726632991861,0.020328087051777948,33.594903524566405,True,,,
set_cover_cw_tour,8,cand_0281,38.067537059700825,5.69386992409271,-26.769762533884343,10,0.5055555555555555,43.67337034626941,1.5643269060412772,23.043678064556268,28.124387925605216,12.884024356815324,964.3041347793041,616.4338994971295,True,8,cand_0281,SOOA,11,1.5643269060412772,23.043678064556268,0.03401814969510676,18.764992764025674,True,,,
set_cover_cw_tour,9,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,16,0.5944444444444444,80.47844386686735,1.1065379773426323,6.862639504263001,19.921465563255023,9.118553688099066,1542.8866156468866,1394.336793891297,True,9,cand_0309,SOOA,23,1.1065379773426323,6.862639504263001,0.02412615623010745,6.862639504263001,True,,,
set_cover_cw_tour,10,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,7,0.6333333333333333,30.814796675262674,1.06182983782226,8.432679421789457,19.13386431168588,8.753244765214758,675.0128943455129,635.7072200286988,True,10,cand_0136,SOOA,13,1.06182983782226,8.432679421789457,0.02313172584137209,8.431760401297165,True,,,
set_cover_cw_tour,11,cand_0158,34.80264919142245,-26.932138765148977,17.295700132186067,2,0.6444444444444445,5.0747253409674675,0.794332292610296,16.239919892600458,14.295282998512294,6.544812402783693,192.86082695586083,242.79615565180032,True,11,cand_0158,SOOA,17,0.794332292610296,16.239919892600458,0.017308321195547444,16.185540012504653,True,,,
set_cover_cw_tour,12,cand_0295,5.7022397223162695,5.03194086517934,41.14941201209271,17,0.7388888888888889,81.91503943108478,1.6503526784031175,13.463493519656476,29.639971498735985,13.586958261788062,1639.317029124817,993.3131569859489,True,12,cand_0295,SOOA,22,1.6503526784031175,13.463493519656476,0.03588759705321977,11.843613420792865,True,,,
set_cover_cw_tour,13,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,3,0.7555555555555555,12.703255144755733,0.5221744067638112,21.99305396106661,9.373569474278451,4.298114539189177,289.29124043379124,554.0126760073916,True,13,cand_0049,SOOA,23,0.5221744067638112,21.99305396106661,0.011370415441829148,21.99305396106661,True,,,
set_cover_cw_tour,14,cand_0108,-5.0987407723577105,46.57470631682915,50.22344983842683,24,0.8888888888888888,122.99941484228327,1.360592099249965,30.717107813544935,24.457750470251103,11.205355580895024,2314.32992347033,1700.9726315080904,True,14,cand_0108,SOOA,24,1.360592099249965,30.717107813544935,0.029527509828810514,30.717107813544935,True,,,
set_cover_cw_tour,15,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,10,0.9444444444444444,50.79200912143436,0.6281269990814091,54.442106072356694,11.255192188977784,5.166569589423046,964.3041347793041,1535.2056768607783,True,15,cand_0098,SOOA,24,0.6281269990814091,54.442106072356694,0.013658545601272595,41.51800386673651,True,,,
set_cover_cw_tour,16,cand_0163,-7.097221879659249,37.171116282966615,15.713141910503165,3,0.9611111111111111,6.469959610647741,1.3419760994118124,28.13392300790796,24.144013291858386,11.055802889593572,289.29124043379124,215.5710824958712,True,16,cand_0163,SOOA,9,1.3419760994118124,28.13392300790796,0.029178770192808436,22.117452500120738,True,,,
set_cover_cw_tour,17,cand_0008,-51.787877022841826,-1.4044143565969915,-17.05370694269198,3,0.9777777777777777,-0.4706877989957565,2.2575767913028786,6.986533456303604,40.53523650225455,18.58422652692021,289.29124043379124,128.1423699730884,True,17,cand_0008,SOOA,6,2.2575767913028786,6.986533456303604,0.04908235486061991,6.9864430929139285,True,,,
set_cover_cw_tour,18,cand_0266,-35.46881096821451,-15.431787317869597,-33.06319557509815,1,0.9833333333333333,-1.2531949231872619,0.8970985750410223,17.122738613531528,16.10178089289364,7.383813435925967,96.43041347793041,107.49143534591042,True,18,cand_0266,SOOA,1,0.8970985750410223,17.122738613531528,0.019584985820023285,17.122738613531528,True,,,
