method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,boresight_x,boresight_y,boresight_z,yaw_rad,pitch_rad,qx,qy,qz,qw,new_target_count,cumulative_coverage
safe_graph_adp,10,cand_0180,-4.652837703879095,4.777137565112047,-58.07734489936044,0.08715532872069963,-2.705222068366013e-07,0.9961947343142874,-3.103908972710727e-06,-1.4835302798032255,-0.5213336405863097,-0.4777144549274448,-0.47771459595978927,0.5213337698186972,12,0.5055555555555555
safe_graph_adp,11,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,7.71105019033092e-07,-0.9999999944972231,0.00010490452464463287,-1.5707955556898734,-0.00010490452483704454,-3.708933612781148e-05,-3.70893647275959e-05,-0.7071065075869897,0.70710705284058,24,0.6388888888888888
safe_graph_adp,12,cand_0232,19.321627589464185,46.614732189067794,-39.75387179714283,0.0,-0.9999999944568893,-0.00010529112677711995,-1.5707963267948966,0.00010529112697166675,3.722603492302402e-05,3.722603492302401e-05,-0.7071067802066547,0.7071067802066549,10,0.6944444444444444
safe_graph_adp,13,cand_0242,30.85118206313429,46.61557093919158,-33.79687488906741,-1.5402071152861717e-10,-0.9999999944975095,0.00010490462731755063,-1.5707963269489174,-0.00010490462750996287,-3.708938673092107e-05,-3.708938672520852e-05,-0.7071067802682899,0.707106780159381,5,0.7222222222222222
safe_graph_adp,14,cand_0308,35.755323414717424,34.49044165648442,4.498457471144148,-0.7524475575892298,-0.658652163951506,-3.0561854634316073e-08,-2.4225665693106753,3.056185463431608e-08,-1.4303990974886837e-08,-5.376112151231847e-09,0.9360682554144302,-0.35181844921121586,6,0.7555555555555555
safe_graph_adp,15,cand_0164,-10.099097095497754,44.586555931995576,15.713129919958288,0.37523440197981317,-0.92692995612862,1.4988181094973842e-06,-1.186146685311178,-1.4988181094979456e-06,-4.1885383110916147e-07,-6.214301243943857e-07,-0.5589121567918408,0.8292268694330468,8,0.8
safe_graph_adp,16,cand_0084,-25.008296478538423,46.57706456979709,41.47837568055363,6.028371452820075e-11,-0.9999999944975261,0.00010490447028016228,-1.570796326734613,-0.00010490447047257364,-3.708933120584552e-05,-3.7089331208081405e-05,-0.7071067801925248,0.7071067802351518,17,0.8944444444444445
safe_graph_adp,17,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,0.0,-0.9999999944839921,-0.00010503340326635456,-1.5707963267948966,0.00010503340345947626,3.713491590157941e-05,3.713491590157941e-05,-0.7071067802114459,0.7071067802114459,16,0.9833333333333333
set_cover_cw_tour,0,cand_0350,0.9747743928905603,-36.619934489864164,14.997571738431628,-4.2982157326200615e-07,0.9238797929064162,-0.38268280371479035,1.5707967920302839,0.3926984012526393,-0.1379494857794855,0.13794942160051793,0.6935201309196937,0.6935198082696622,12,0.06666666666666667
set_cover_cw_tour,1,cand_0016,-14.596743045700334,-25.780527945854118,24.59290011897844,5.3809341975649846e-08,0.7345050544451805,-0.6786032161686825,1.570796253535575,0.7458592932773431,-0.2576309987680238,0.2576310176418967,0.6585030234130516,0.6585030716545379,5,0.09444444444444444
set_cover_cw_tour,2,cand_0162,5.20494117842263,-29.399625542958884,35.7544967543118,-0.0023203779298507313,0.8665522758851995,-0.49908092430430934,1.573474032974468,0.522537843124914,-0.18289473920646068,0.18240565535227365,0.6840236588455351,0.6821944923595289,9,0.14444444444444443
set_cover_cw_tour,3,cand_0143,6.215553840588,-8.435062455742827,57.036025946304136,1.3699762655599805e-05,0.5553277891124658,-0.8316315569119398,1.5707716571080532,0.9820392604562851,-0.33341462205276956,0.3334228473885431,0.6235562163574255,0.6235715994837615,13,0.21666666666666667
set_cover_cw_tour,4,cand_0354,-23.118161543895557,2.1613546369581247,37.70869942696241,0.25599862401792933,-1.3313756961764677e-06,-0.9666771459485085,-5.200714266617382e-06,1.3119157165401467,-0.5603570091977944,0.43127794488952503,0.4312771988442042,0.5603564350053167,4,0.2388888888888889
set_cover_cw_tour,5,cand_0084,-25.008296478538423,46.57706456979709,41.47837568055363,6.028371452820075e-11,-0.9999999944975261,0.00010490447028016228,-1.570796326734613,-0.00010490447047257364,-3.708933120584552e-05,-3.7089331208081405e-05,-0.7071067801925248,0.7071067802351518,18,0.3388888888888889
set_cover_cw_tour,6,cand_0108,-5.0987407723577105,46.57470631682915,50.22344983842683,7.710369600355008e-07,-0.9999999944565873,-0.00010529117137501146,-1.5707955557579323,0.00010529117156955852,3.72260363394265e-05,3.7226065042087614e-05,-0.7071065076038686,0.7071070528093341,8,0.38333333333333336
set_cover_cw_tour,7,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,0.0,-0.9999999944839921,-0.00010503340326635456,-1.5707963267948966,0.00010503340345947626,3.713491590157941e-05,3.713491590157941e-05,-0.7071067802114459,0.7071067802114459,10,0.4388888888888889
set_cover_cw_tour,8,cand_0164,-10.099097095497754,44.586555931995576,15.713129919958288,0.37523440197981317,-0.92692995612862,1.4988181094973842e-06,-1.186146685311178,-1.4988181094979456e-06,-4.1885383110916147e-07,-6.214301243943857e-07,-0.5589121567918408,0.8292268694330468,6,0.4722222222222222
set_cover_cw_tour,9,cand_0308,35.755323414717424,34.49044165648442,4.498457471144148,-0.7524475575892298,-0.658652163951506,-3.0561854634316073e-08,-2.4225665693106753,3.056185463431608e-08,-1.4303990974886837e-08,-5.376112151231847e-09,0.9360682554144302,-0.35181844921121586,12,0.5388888888888889
set_cover_cw_tour,10,cand_0242,30.85118206313429,46.61557093919158,-33.79687488906741,-1.5402071152861717e-10,-0.9999999944975095,0.00010490462731755063,-1.5707963269489174,-0.00010490462750996287,-3.708938673092107e-05,-3.708938672520852e-05,-0.7071067802682899,0.707106780159381,20,0.65
set_cover_cw_tour,11,cand_0232,19.321627589464185,46.614732189067794,-39.75387179714283,0.0,-0.9999999944568893,-0.00010529112677711995,-1.5707963267948966,0.00010529112697166675,3.722603492302402e-05,3.722603492302401e-05,-0.7071067802066547,0.7071067802066549,8,0.6944444444444444
set_cover_cw_tour,12,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,7.71105019033092e-07,-0.9999999944972231,0.00010490452464463287,-1.5707955556898734,-0.00010490452483704454,-3.708933612781148e-05,-3.70893647275959e-05,-0.7071065075869897,0.70710705284058,12,0.7611111111111111
set_cover_cw_tour,13,cand_0334,5.8899579990705435,17.100434236679217,-41.0055803164055,-4.90480013218143e-08,-0.38268387887103544,0.9238793475623406,-1.570796454963351,-1.1780967618015676,-0.39284736229527334,-0.3928473119446371,-0.5879379338177404,0.5879378584626488,17,0.8555555555555555
set_cover_cw_tour,14,cand_0180,-4.652837703879095,4.777137565112047,-58.07734489936044,0.08715532872069963,-2.705222068366013e-07,0.9961947343142874,-3.103908972710727e-06,-1.4835302798032255,-0.5213336405863097,-0.4777144549274448,-0.47771459595978927,0.5213337698186972,5,0.8833333333333333
set_cover_cw_tour,15,cand_0023,-26.95237514560484,5.377535562558326,-40.026275288153236,0.24556210241267207,-0.1567522419360742,0.9566232218102814,-0.5681350389898975,-1.2751815513837943,-0.5229082954297473,-0.3881391943915324,-0.47599045638621396,0.5910566519184878,3,0.9
set_cover_cw_tour,16,cand_0265,-27.734549719797347,-13.386988360385955,-33.06360141524905,0.9667826560521469,0.2555998696854553,-5.07300188628121e-05,0.2584681330977737,5.073001888457134e-05,-3.2689063141579903e-06,2.5153487936636507e-05,0.1288746342040538,0.9916608936604225,1,0.9055555555555556
set_cover_cw_tour,17,cand_0332,-37.1911008573381,-8.99871238387806,-11.637565621516437,0.9533623266487552,0.18374143744678312,0.23945638077082448,0.19039541807556298,-0.24180590376457023,0.011464329570073392,-0.12006251534884002,0.09436010324142272,0.9882053088664756,1,0.9111111111111111
set_cover_cw_tour,18,cand_0263,4.979320015981793,-30.101111456751134,-36.64389412442733,0.0,0.9999999999999797,2.0142276176383186e-07,1.5707963267948966,-2.0142276176383324e-07,7.121370036426435e-08,-7.121370036426432e-08,0.7071067811865438,0.707106781186544,3,0.9277777777777778
set_cover_cw_tour,19,cand_0323,46.10407354005372,-22.26108509478983,-4.318872254161317,-0.7933529467466401,0.608761941885205,7.596283775335166e-07,2.4870935376248777,-7.596283775335897e-07,3.5965745949029404e-07,-1.2208738600510305e-07,0.9469300255949777,0.3214397713826816,5,0.9555555555555556
set_cover_cw_tour,20,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,-0.9667827452176401,0.2555995323846386,5.093326606325511e-05,2.883124869379288,-5.0933266085276935e-05,2.5254264659503378e-05,-3.281998613034278e-06,0.9916609161392056,0.1288744612147886,5,0.9833333333333333
